ngfans;fan
miriiippp;mirip
idungnya;hidungnya
miriip;mirip
wooow;wow
panglingg;pangling
artisnyaa;artisnya
dtggu;ditunggu
kereeen;keren
bangeeettt;banget
bosen;bosan
bgtttttttt;banget
rapih;rapi
buuun;bun
ayoo;ayo
iyak;iya
iyaappps;iya
kmaren;kemarin
sukse;sukses
nih2;nih-nih
baruu;baru
kecptan;kecepatan
scra;secara
dl;dulu
rmbutnya;rambutnya
skr;sekarang
giti;begitu
penganten;pengantin
wrn;warna
ne;ini
fans;fan
amfun;ampun
asuuu;asu
dsini;disini
dibls;dibalas
ceklist;ceklis
terusss;terus
tlvn;telepon
gbs;enggak bisa
trkrim;terkirim
omongin;omongkan
kelaluan;kelakuan
guanteng;ganteng
mlz;malas
emak2;emak-emak
tante2;tante-tante
kepoh;kepo
repong;repot
thu;itu
ngrusin;mengurusi
dua2nya;dua-duanya
iy;iya
drpd;daripada
pdhl;padahal
dnk;dong
senyumna;senyumnya
gausah;enggak usah
ngejelek2in;menjelek-jelekkan
hotx;hotnya
ngatur;mengatur
cwnya;ceweknya
mbaaahhh;mbah
pasangn;pasangan
sttus;status
aama;sama
hadeuuhhhh;aduh
nenek2;nenek-nenek
lebar2;lebar-lebar
mgkn;mungkin
sstu;sesuatu
sll;selalu
serasiii;serasi
cocokx;cocoknya
emakx;emaknya
iniiiiiiiiiiiiiii;ini
cocookk;cocok
kll;kalo
arghhh;ah
ungkapin;ungkapkan
merrid;merit
yoo;ya
cocokkkkk;cocok
cocokkkk;cocok
lbih;lebih
yaolohh;ya allah
aee;saja
lahhh;lah
naggung;menanggung
battt;banget
bangat;banget
am;sama
tah;teh
ade;adek
luthuna;lucunya
ttg;tentang
gakuat;enggak kuat
sie;sih
astagaaa;astaga
trnyata;ternyata
suaraynyaa;suaranya
duanyaa;duanya
anjayyyy;anjay
gabisa;enggak bisa
abis;habis
lagiii;lagi
coeggg;coeg
ancur;hancur
koplak;kocak
uaaasssiiiik;asik
boss;bos
ihhh;ih
nyubit;mencubit
tium;cium
gemeeezzzz;gemas
ppa;papa
haduh;aduh
nda;indak
papahhhnya;papahnya
duuuhh;duh
ginting;ganteng
bingiiittzz;banget
iiihh;ih
dedeknya;adeknya
hadeeuh;aduh
geneeee;begini
yooow;ya
gemezz;gemas
nyaaa;nya
scr;secara
hub;hubungi
gayax;gayanya
infpyunnnn;ampun
bangeeeet;banget
lucuuuu;lucu
paraaah;parah
papiii;papi
kamunyaa;kamunya
gtuu;begitu
ngets;banget
haduuuh;aduh
kesampean;kesampaian
nginjek;menginjak
putihnyaa;putihnya
rasain;merasai
ituuuu;itu
omaaaaaaakk;oma
loncattt;loncat
prnh;pernah
didatengin;didatangi
kmariiin;kemarin
looh;loh
kaan;kan
kaak;kak
ayoklaa;ayolah
kapaan;kapan
yng;yang
jelasssss;jelas
kaliiin;kalian
dmana;dimana
bg;bang
ujunggg;ujung
laaaah;lah
kaakaaaa;kakak
td;tadi
nnton;menonton
srruu;seru
ka;kak
jmpaaaa;jumpa
haii;hai
kitaa;kita
naek;naik
pgen;pengin
syukaaakkk;suka
dengeeriin;dengarkan
yakaliiiii;yakali
dateng;datang
aduhhh;aduh
tohh;toh
atuhh;atuh
ngertii;mengerti
nyanyiin;nyanyikan
dgr;dengar
apalgi;apalagi
nyanyiin;menyanyi
akuh;aku
senengg;senang
mesrany;mesranya
jendes;janda
ngggk;enggak
coccokk;cocok
iiihhhhh;ih
msa;masa
ska;suka
jendesss;janda
klepek2;klepek-klepek
ponakn;ponakan
tantee;tante
gadiss;gadis
tpy;tapi
jnda;janda
bngy;banget
bujngn;bujangan
ngp;mengapa
dlam;dalam
diluarann;diluaran
trbaik;terbaik
hri;hari
padetan;padatan
"gara""";gara-gara
bawa2;bawa-bawa
gajelas;enggak jelas
pcaran;pacaran
or;orang
tdak;tidak
prcuma;percuma
koment;komentar
coment;komentar
"nenek""";nenek-nenek
mbaaa;mbak
langgengggg;langgeng
sekaliiiii;sekali
serem;seram
mikirin;memikirkan
"kata""";kata-kata
anehhh;aneh
digituin;dibegitukan
hayal;khayal
boong;bohong
bedua;berdua
cocokk;cocok
bapeerr;bawa perasaan
nyaa;nya
lagu2;lagu-lagu
keinget;teringat
wihhh;wih
merekak;mereka
kreeenn;keren
abisss;habis
kerennnnn;keren
kocaaaakkk;kocak
abiiiss;habis
pass;pas
personill;personil
lengkapp;lengkap
iiihhhh;ih
flim.a;filmnya
trusan.a;terusannya
kcantikan;kecantikan
tdung;tudung
gangguin;mengganggu
lgi;lagi
da;ada
lgkah2;langkah-langkah
gmana;bagaimana
taw;tau
kta;kita
cntiiikkk;cantik
tegaar;tegar
nihhh;nih
sktlrang;sekarang
msih;masih
kangeeeennnnn;kangen
nangiss;menangis
sjk;sejak
tambh;tambah
nangiis;menangis
teruss;terus
maen;main
cantikkkkkkkk;cantik
nyaaaaaaaaa;nya
sbgai;sebagai
gueee;gue
duuhhhhh;duh
gaada;enggak ada
ngucapin;mengucapkan
malsudnya;maksudnya
kyak;kayak
lluuccuu;lucu
siappa;siapa
martabakk;martabak
tuhh;tuh
skali2;sekali-kali
kueren2;keren-keren
abgnya;abangnya
muke;muka
nii;ini
dapet;dapat
warkop;warung kopi
hayuu;hayo
kenapaa;kenapa
ilang2an;hilang-hilangan
ayooook;ayo
astagaaaaaaaa;astaga
bener2;benar-benar
inihhh;ini
oom;om
mansetan;bermanset
cmn;cuman
keliatan;kelihatan
meranin;memerankan
cadasss;cadas
kereeeeennn;keren
"temen""";teman-teman
telefisi;televisi
kgak;kagak
nikmatin;menikmati
mbahh;mbah
unyuu;unyu
giitu;begitu
ngilang;menghilang
mtanya;matanya
kliatan;kelihatan
cpit;sipit
dee;dek
sumvahh;sumpah
cewe;cewek
ngantri;mengantri
tamvann;tampan
gils;gila
yap;ya
gantengg;ganteng
si;sih
guaaaaaaa;gua
tuuu;itu
capa;sapa
ngakakkk;mengakak
liaat;lihat
gantweng;ganteng
anjjjjjjjj;anjing
bgttt;banget
lohhhh;loh
gakwad;enggak kuat
seru2;seru-seru
iniii;ini
favoriteeee;favorit
makasih;terima kasih
smp;sampai
nangis;menangis
dinyanyiin;dinyanyikan
seruu;seru
nyengir;menyengir
klk;kelak
brjdh;berjodoh
akhrt;akhirat
kangennnnn;kangen
kngen;kangen
kngenn;kangen
kangeenn;kangen
kanggen;kangen
kangennnnnnn;kangen
ysh;ya
sypa;siapa
kmi;kami
orang2;orang-orang
nangisss;menangis
brjodoh;berjodoh
barengg;bareng
kpnpun;kapanpun
jugaa;juga
mendj;menjadi
aminnn;amin
allahhhh;allah
merindinggg;merinding
bhgia;bahagia
amiennnn;amien
iihh;ih
kpan;kapan
udeh;sudah
menjdi;menjadi
debay;adek bayi
bangeer;banget
lafazd;lafaz
pmbyran;pembayaran
plsa;pulsa
"dimana""";dimana-mana
sokk;sok
ngambekan;ambekan
hub;hubungan
sma2;sama-sama
toloollll;tolol
siapaa;siapa
bodhooo;bodoh
peliharaaaa;pelihara
makanyaa;makanya
ngom;mengomong
"ati""";hati-hati
kemakan;termakan
bodhoo;bodoh
siihhh;sih
pura2;pura-pura
andaaa;anda
padahall;padahal
buktinyaaa;buktinya
smuaaa;semua
ngambeknya;mengambeknya
loksyut;lokasi syuting
lama2;lama-lama
ohh;oh
kerjaan;pekerjaan
"artis""";artis-artis
tapii;tapi
kasiian;kasihan
adaa;ada
comen;komen
ngtif;negatif
comntr;komentar
kaliannn;kalian
brdiri;berdiri
blg;bilang
nyari;mencari
sgt;sangat
deket;dekat
mulutny;mulutnya
msalah;masalah
trserh;terserah
waduuuuh;waduh
ngedukung;mendukung
yach;ya
dihpus;dihapus
bwt;buat
mrekaa;mereka
tauu;tau
gaje;enggak jelas
cakeeeeppp;cakep
benerr;benar
"brg""";bareng-bareng
baanget;banget
anjaaaayyyyyy;anjay
ingt;ingat
lgu;lagu
ngetsz;banget
utkmu;untukmu
anj;anjing
merekaa;mereka
dieee;dia
yaahh;ya
hijap;hijab
ternodain;ternodai
x;kali
wadaaw;waduh
komen2;komen-komen
kt2;kata-kata
agk;agak
skli;sekali
tlg;tolong
jilbabny;jilbabnya
slhkan;salahkan
perilakuny;perilakunya
ketaatanny;ketaatannya
kepda;kepada
sblmny;sebelumnya
bljr;belajar
pedulilaaaah;pedulilah
ingetin;mengingatkan
terjrumus;terjerumus
sebenernya;sebenarnya
sbb;sebab
igtlah;ingatlah
dtgkan;datangkan
berhijap;berhijab
benahin;membenahi
ngerti;mengerti
ohhhh;oh
yapp;ya
jauhh;jauh
buka2an;buka-bukaan
dy;dia
ato;atau
ngembali;kembali
stiap;setiap
sp;sapa
bilng;bilang
kerennn;keren
mw;mau
lekong;laki
kacauuuu;kacau
ngimpi;mimpi
owh;oh
ngerampas;merampas
elu;lu
ngehancurin;menghancurkan
ngungkit2;mengungkit-ungkit
mlu;malu
slah;salah
mba;mbak
nyadar;menyadar
kaleee;kali
dmn;dimana
qm;kamu
mksd;maksud
bingit;banget
caranga;caranya
usa;usah
dipikirin;dipikirkan
nunduk;menunduk
tembemmm;tembem
lucuuuuuuuuuu;lucu
bundaaa;bunda
nyubitt;mencubit
hay;hai
jls2;jelas-jelas
supeer;super
sekrang;sekarang
"bener""";benar-benar
inginkn;inginkan
brsma;bersama
ninggalin;meninggalkan
ampe;sampai
inni;ini
appa;apa
hayooo;hayo
adyem;adem
kluar;keluar
mitnah;memfitnah
cantiknyaaaaa;cantiknya
nie;nih
tmbm;tembam
cantix;cantik
z;saja
seger;segar
kriput;keriput
jelex;jelek
ngurus;mengurus
drmn;darimana
"laku""";laku-laku
"orang""nya";orang-orangnya
kacian;kasihan
ngak;enggak
diladenin;diladeni
cape;capek
mancing2;memancing-mancing
diem;diam
gituin;begitukan
lupain;melupakan
eeeeh;eh
"bner""";benar-benar
ajja;saja
kpancing;terpancing
lakuin;melakukan
cri;cari
sbenernya;sebenarnya
bkin;bikin
ksih;kasih
cma;cuma
cantiiik;cantik
mikirinnn;memikirkan
syang;sayang
mf;maaf
w;gue
"diam""";diam-diam
bw;bawa
akn;akan
mengalahkn;mengalahkan
nyindirin;menyindir
nee;ini
ndak;indak
temen2;teman-teman
klakuan;kelakuan
merka;mereka
atw;atau
laen;lain
mksdx;maksudnya
shabat;sahabat
jk;jika
brbuat;berbuat
kl;kalau
nm;nama
sbhabat;sahabat
pnjerumus;penjerumus
bedain;membedakan
tman;teman
shbat;sahabat
melakukn;melakukan
mksud;maksud
sya;saya
percya;percaya
seorg;seorang
berkluarga;berkeluarga
ketipu;tertipu
"laki""";laki-laki
mengait2kan;mengait-ngaitkan
taik;tahi
nyir2;nyinyir
gosipin;menggosipkan
trbukti;terbukti
nie;ini
mudah2an;mudah-mudahan
sendri;sendiri
bntar;bentar
cepet;cepat
kebongkar;terbongkar
duuuhhh;duh
cwe;cewek
nmbk;menembak
cwo;cowok
dengerin;dengarkan
gakkk;enggak
nyanyiin;menyanyikan
tuch;tuh
ampunnnnn;ampun
gokil;gila
abiiiiisssss;habis
tikung2;tikung-tikung
cwok;cowok
bangedd;banget
wuastagah;astaga
bedaaa;beda
jaoooh;jauh
mateeeeeeeeeeee;mati
parsis;persis
sumpeh;sumpah
byk;banyak
iyh;iya
kmana;kemana
elo;lo
skali;sekali
ibuk2;ibu-ibu
cantiqs;cantik
bangetttttttt;banget
kecik;kecil
smpai;sampai
brasa;berasa
benar2;benar-benar
trlihat;terlihat
bhw;bahwa
mmberikan;memberikan
khidupan;kehidupan
srpti;seperti
dinamakn;dinamakan
ja;saja
pdahal;padahal
mlu;melulu
sgtu;sebegitu
paati;pasti
th;tahu
kutuu;kutu
setelur2nya;setelur-telurnya
ni;ini
dech;deh
liatnya;lihatnya
khadiran;kehadiran
srta;serta
tmbah;tambah
kcil;kecil
cntik;cantik
mmberi;memberi
kberkahn;keberkahan
kbahagiaan;kebahagiaan
tntram;tentram
brsama;bersama
kel;keluarga
hngga;hingga
brpndapat;berpendapat
mnilai;menilai
hiraukn;hiraukan
diamkn;diamkan
sj;saja
hrsny;harusny
brsyukur;bersyukur
in;ini
mmberikn;memberikan
rasakn;rasakan
cari2;cari-cari
kesalahanny;kesalahannya
kekuranganny;kekurangannya
seandainy;seandainya
it;itu
trutama;terutama
tiba2;tiba-tiba
matany;matanya
perasaanny;perasaannya
milih;memilih
mmg;memang
dede;adek
diindonesis;diindonesia
liyatnya;lihatnya
kayahhh;kaya
beneran;benaran
tai;tahi
ala2;ala-ala
indo;indonesia
yook;yuk
yoookkkk;yuk
siihh;sih
elus2;elus-elus
asliiiii;asli
nonton;menonton
aduuhhhh;aduh
baper;bawa perasaan
yha;ya
ampuuun;ampun
belom;belum
diajarin;diajari
ngehina;menghina
rmh;rumah
padahl;padahal
tpi;tapi
udahlah;sudahlah
dikatain;dikatai
btul;betul
mrk;mereka
sekolahin;sekolahkan
astagaaaa;astaga
"kecil""";kecil-kecil
da;dah
"keren""";keren-keren
ngomongnya;mengomongnya
kejahatn;kejahatan
bhwa;bahwa
slam;salam
ngelewati;melewati
yaaaa;ya
kalu;kalau
ngerendahin;merendahkan
nyalahin;menyalahkan
apaalahh;apalah
tnp;tanpa
menyebut2;menyebut-nyebut
hny;hanya
slh;salah
nyangka;menyangka
kmrn;kemarin
na;nya
mnt;minta
sprti;seperti
kiya;kita
sampe;sampai
miriiiiip;mirip
dirimuuu;dirimu
cantiik;cantik
amiiiiinnn;amin
diginiin;dibeginikan
yoiiu;yoi
semuanyaaaa;semuanya
cpt;cepat
nyusul;menyusul
artis2;artis-artis
suka.a;sukanya
jdii;jadi
ikut2an;ikut-ikutan
ni;nih
blnja;belanja
fto;foto
brangnya;barangnya
"sama""";sama-sama
bgs;bagus
hdp;hidup
lw;kalau
ada2;ada-ada
nimpuk;menimpuk
rekomendasiin;merekomendasikan
abiss;habis
temennya;temannya
coyyy;coy
suaranyaa;suaranya
denger;dengar
baik2;baik-baik
jalanin;menjalani
jnagn;jangan
tar;entar
gara2;gara-gara
kcwa;kecewa
jaman2;jaman-jaman
dket2in;dekat-dekati
cobak;coba
britanya;beritanya
ehhh;eh
ilang;hilang
tau2;tau-tau
mahh;mah
ngatain;mengatai
sii;sih
sbg;sebagai
jamam;jaman
gini;begini
dengerin;mendengarkan
ngebela;membela
siapa2;siapa-siapa
kog;kok
paraa;para
seharusny;seharusnya
berfikir;berpikir
dasaar;dasar
ngk;enggak
bergunaa;berguna
mulutnyaaa;mulutnya
tmen;teman
ko;kok
nusuk;menusuk
s;si
kcewa;kecewa
lucuk;lucu
mnusuk;menusuk
blkang;belakang
lgsg;langsung
syp;siapa
muna;munafik
sukak;suka
gr2;gara-gara
blkng;belakang
trmanis;termanis
krng;kurang
nembak;menembak
kaciiaann;kasihan
sok2an;sok-sokan
nyela;mencela
sndiri;sendiri
keles;kali
temen;teman
belain;membela
ngomong;mengomong
ngejilat;menjilat
yaah;ya
inget;ingat
ny;nya
deketin;dekati
baget;banget
hy;hai
hallooo;halo
tayik;tahi
halooo;halo
ustzah;ustazah
halow;halo
mn;mana
poooolllll;pol
cantik2;cantik-cantik
tahannn;tahan
cuantik;cantik
bgni;begini
aduhh;aduh
bangetttt;banget
jt;juta
prlu;perlu
aduuh;aduh
nyimpen;menyimpan
ngarsipin;mengarsipkan
cman;cuman
nyaranin;menyarankan
pingin;pengin
parahh;parah
gituuuuu;begitu
kyy;kaya
kgn;kangen
bgtttt;banget
kngn;kangen
kq;kok
nyesek;menyesak
kangeen;kangen
rinduuuuuuu;rindu
kangennnn;kangen
kangenn;kangen
b2;berdua
bgini;begini
kangeeeennn;kangen
mg;moga
bsok;besok
bgus;bagus
aamiiiiinnn;amin
gemezzzz;gemas
mang;memang
ber2;berdua
kangennnnnn;kangen
kangennn;kangen
prh;parah
bakattt;bakat
pinter;pintar
bet;banget
napsuu;napsu
gemesin;menggemaskan
gmau;enggak mau
luccu;lucu
ehh;eh
ngeselin;mengesalkan
prasaan;perasaan
gmna;bagaimana
lahirr;lahir
karna;karena
kyknya;kayaknya
jelekin;menjelekkan
ngingetin;mengingatkan
setujuuuu;setuju
sering2;sering-sering
tuk;untuk
mantappp;mantap
bnr;benar
ceemen;cemen
nyindir;menyindir
bc;baca
"sembunyi""""";sembunyi-sembunyi
dn;dan
skrnh;sekarang
cerdiik;cerdik
jeniuss;jenius
sipp;sip
kurangin;kurangi
mkin;makin
kreen;keren
s'lalu;selalu
met;selamat
bingitt;banget
mauuuuuu;mau
blh;boleh
mintk;minta
nyolong;mencolong
sllu;selalu
pnjng;panjang
slaluuuuu;selalu
kanggggg;kang
rezeqinya;rezekinya
pintr;pintar
ank;anak
dekk;dek
maw;mau
ngakak;mengakak
njirr;anjir
kura2;kura-kura
edaaann;edan
nempel;menempel
bangettttt;banget
hatiiii;hati
sukkaa;suka
sukaaa;suka
luuuucuuu;lucu
caantiiik;cantik
dapetin;mendapatkan
prodak;produk
trims;terima kasih
luucuuu;lucu
ngambek;mengambek
lucuuu;lucu
putihh;putih
"terus""an";terus-terusan
sihh;sih
ntar;entar
lohh;loh
gemez;gemas
lutuna;lucunya
siiih;sih
yuu;yuk
ternyataa;ternyata
rekomendasiin;rekomendasikan
pollll;pol
sekaliiii;sekali
peduliin;mempedulikan
komntr;komentar
aj;saja
mcm;macam
hrus;harus
smngat;semangat
pahalax;pahalanya
sy;saya
akhirt;akhirat
lgsung;langsung
qt;kita
tinggalkn;tinggalkan
rumh;rumah
tnpa;tanpa
mk;maka
dosax;dosanya
trhtung;terhitung
cantikkkkk;cantik
tteh;teteh
naaaa;nya
ademmm;adem
lanjutin;lanjutkan
akuu;aku
sukaa;suka
samaa;sama
kaka;kakak
cerdass;cerdas
lagii;lagi
hijabb;hijab
tambahh;tambah
polll;pol
cantiknyaa;cantiknya
cantikk;cantik
didengerin;didengarkan
mantapppppp;mantap
ngerespon;merespons
diemin;diamkan
ahh;ah
dulurrr;dulur
tetehh;teteh
brusaha;berusaha
pahamin;memahami
lebh;lebih
krna;karena
alloh;allah
aminn;amin
amin2;amin-amin
positippp;positif
hrs;harus
smg;semoga
qta;kita
utk;untuk
jauuhhh;jauh
semangatt;semangat
brhjb;berhijab
mdh2n;mudah-mudahan
bsa;bisa
slmnya;salamnya
k';kak
jlbb;jilbab
dempga;semoga
selmnya;selamanya
pke;pakai
tth;teteh
otot2;otot-otot
lengkeeett;lengket
caaannnttiikkk;cantik
wahh;wah
kemaren;kemarin
kaaa;kak
sukaaaa;suka
tmbh;tambah
trusss;terus
ademm;adem
apalagiii;apalagi
passs;pas
beginii;begini
satuu;satu
cuantek;cantik
akuuuur;akur
kerennnn;keren
iniehh;ini
dehhh;deh
sayangx;sayangnya
jodohx;jodohnya
bgmn;bagaimana
kaliaan;kalian
sm2;sama-sama
haslnya;hasilnya
stlh;setelah
skrng;sekarang
ak;aku
kencng;kencang
trus;terus
bundaa;bunda
klu;kalau
bgitu;begitu
msh;masih
jng;jangan
kluarga;keluarga
pmbantu;pembantu
gg;enggak
nahan;menahan
emng;memang
kmbl;kembali
ad;ada
kmbali;kembali
kpd;kepada
amiiiin;amin
cuchook;cocok
kloop;klop
sempurnaa;sempurna
sneng;senang
klrga;keluarga
klihatan;kelihatan
cintax;cintanya
bgtu;begitu
pnuh;penuh
ngrti;mengerti
ap;apa
artix;artinya
trlalu;terlalu
untk;untuk
"mudah""an";mudah-mudahan
"segala""ny";segala-galanya
mantanny;mantannya
pst;pasti
jodohny;jodohnya
anak2nya;anak-anaknya
amiiin;amin
cocokkk;cocok
cantk;cantik
ituuu;itu
nyesel;menyesal
seneng;senang
ngeliat;melihat
knpa;kenapa
kaasian;kasihan
smua;semua
laki2;laki-laki
padhl;padahal
"ank""";anak-anak
pkrin;pikirkan
kn;kan
anakx;anaknya
jagain;menjaga
jngan;jangan
sia2kan;sia-siakan
klian;kalian
mauu;mau
wowww;wow
naaahhh;nah
beluumm;belum
sayangggq;sayangku
bsk;besok
kreean;keren
banger;banget
ciiieee;cie
cieee;cie
cieeee;cie
berenanh;berenang
yukk;yuk
pacarr;pacar
kuu;ku
pen;pengin
bingitss;banget
besokkk;besok
anjirrrr;anjir
pcrn;pacaran
annnnjjjjjjrrrr;anjir
brp;berapa
dehh;deh
ngeliatin;melihati
trmasuk;termasuk
anak2;anak-anak
trll;terlalu
ngumbar2;mengumbar-umbar
brdua;berdua
romantiss;romantis
ciee;cie
cocook;cocok
lucuuuuuuuu;lucu
yank;sayang
lucuuuuu;lucu
kaaaaaann;kan
nyaaaaaaa;nya
lgs;langsung
yaang;yang
lagiiii;lagi
bangedt;banget
njir;anjir
gde;gede
gn;begini
lutunaaa;lucunya
bikinnn;bikin
keee;ke
bungkuuussss;bungkus
pnya;punya
kyk;kayak
lucux;lucunya
bntr;bentar
c;sih
gemesss;gemas
buanyaaak;banyak
aaamiiinnn;amin
aaamiiin;amin
ntap;mantap
abgnyaah;abangnya
abg;abang
mungkiin;mungkin
akuhh;aku
amiin;amin
pastii;pasti
foto2;foto-foto
yukkk;yuk
ngelihat;melihat
manteb;mantap
hiduupppp;hidup
lucu2;lucu-lucu
yak;ya
orng;orang
nganggepin;menanggapi
ttp;tetap
najiss;najis
jgan;jangan
perjabatt;pejabat
baikk;baik
org2;orang-orang
knp;kenapa
makany;makanya
jngn;jangan
semngat;semangat
benneeeeeerr;benar
pede;percaya diri
males;malas
krjaan;pekerjaan
bkan;bukan
kdang;kadang
knan;kanan
kdng;kadang
tdk;tidak
ginii;begini
ngaca;mengaca
ngerasa;merasa
ngeri2;ngeri-ngeri
"mentang""";mentang-mentang
anak'y;anaknya
trknal;terkenal
"gtu""";begitu-gitu
klok;kalo
aamiiiinnnnn;amin
nnti;nanti
kek;kayak
gtu;begitu
brpa;berapa
kmren;kemarin
ksh;kasih
kannn;kan
pengennnn;pengin
kann;kan
iyaa;iya
kerenn;keren
sama2;sama-sama
guw;gue
ccok;cocok
ihh;ih
sbnrny;sebenarnya
jugaaa;juga
iyaaa;iya
gituh;begitu
bngett;banget
g;enggak
stuju;setuju
dpt;dapat
siiiiiiippppppppp;sip
selaloe;selalu
mauuuu;mau
donggg;dong
beruntungnyaaaa;beruntungnya
inii;ini
bngtttt;banget
soal'y;soalnya
smga;semoga
trs;terus
y;ya
prhatian;perhatian
pulak;pula
hebaat;hebat
lahh;lah
inih;ini
ampunn;ampun
gueeeee;gue
ngiri;mengiri
liatt;lihat
gehh;gih
ankknyaaa;anaknya
udah;sudah
syg;sayang
centilnyaaaaaa;centilnya
gemesshzzzzhzzhzhzhsjssjs;gemas
bgtt;banget
ngacaaa;mengaca
diaaa;dia
gemes;gemas
pngn;pengin
ktmu;ketemu
jirr;anjir
dahh;dah
kayaa;kaya
cempreeng;cempreng
centillll;centil
pcran;pacaran
ama;sama
jugak;juga
mantep;mantap
anedh;banget
ampyunnnn;ampun
boro2;boro-boro
bkn;bukan
suka2;suka-suka
nyta;nyata
kampungn;kampungan
bru;baru
j;saja
dh;dah
gt;begitu
mna;mana
pkai;pakai
klw;kalau
mnghina;menghina
dri;dari
ngolokin;mengolok
ngurusin;mengurus
blum;belum
"syirik""";syirik-syirik
bener;benar
bng;bang
ud;sudah
than;tahan
lg;lagi
dsr;dasar
siriik;sirik
ituu;itu
mampuuu;mampu
mo;mau
lbh;lebih
khan;kan
slalu;selalu
km;kamu
dgn;dengan
q;ku
pngen;pengin
aduuhh;aduh
cemburuu;cemburu
bangettt;banget
cucok;cocok
bingitzzzz;banget
ngarep;mengharap
bget;banget
tlog;tolong
jga;juga
apasihhh;apasih
sirikk;sirik
smpe;sampai
kalii;kali
kaliann;kalian
dbnding;dibanding
nrka;neraka
pda;pada
s3ndiri;sendiri
jgn;jangan
dngerin;mendengarkan
pnting;penting
smangat;semangat
bnyk;banyak
bhgiain;membahagiakan
kdua;kedua
gk;enggak
pd;pada
mreka;mereka
hnya;hanya
d;di
sm;sama
pdhal;padahal
prcya;percaya
bkln;bakalan
bhagaia;bahagia
lhir;lahir
cuco;cocok
bngt;banget
usahh;usah
genittt;genit
yahh;ya
kx;kak
mlikk;milik
kasian;kasihan
"mentah""";mentah-mentah
kata2;kata-kata
blm;belum
ngurusin;mengurusi
idup;hidup
aja;saja
engga;enggak
aneed;banget
gimanaa;bagaimana
cantikkk;cantik
gimna;bagaimana
jdi;jadi
gitu;begitu
ngikutin;mengikuti
yah;ya
lainnn;lain
pentingg;penting
kenalin;memperkenalkan
make;memakai
bgd;banget
bagaimanaaa;bagaimana
krudung;kerudung
gimana;bagaimana
bangeet;banget
cans;cantik
bgt;banget
canci;cantik
bangett;banget
enakkkkk;enak
poool;pol
woow;wow
jirrrr;anjir
gni;begini
bat;banget
liat;lihat
oprasiya;operasinya
gak;enggak
mksh;terima kasih
uwee;gue
mh;mah
dak;indak
pilihannny;pilihannya
itumahh;itumah
muuuu;mu
yuuk;yuk
uuhhh;uh
doank;doang
ma;sama
bnyak;banyak
berbakiti;berbakti
tehh;teh
alhamd;alhamdulillah
tebel;tebal
yaaa;ya
jd;jadi
ortu;orang tua
amiien;amien
udh;sudah
makasi;terima kasih
slmttt;selamat
ucapin;mengucapkan
krn;karena
hbs;habis
tetp;tetap
yaa;ya
ditengah2;ditengah-tengah
semuanyaa;semuanya
mbk;mbak
idung;hidung
kya;kaya
smoga;semoga
semuannyaaa;semuanya
aminn2;amin-amin
aamiin;amin
kpn;kapan
ngareppppp;mengharap
tp;tapi
bnr2;benar-benar
kebnyak'an;kebanyakan
abs;habis
melahirin;melahirkan
hbis;habis
ngeluarin;mengeluarkan
sma;sama
kmu;kamu
dlu;dulu
ngga;enggak
hdup;hidup
kaa;kak
pengen;pengin
mantapp;mantap
sempet;sempat
aduuuh;aduh
cakeep;cakep
lucuu;lucu
ajaa;saja
tetep;tetap
cantiiikk;cantik
nyaaaa;nya
tu;itu
lhooo;loh
gituuu;begitu
emg;memang
kamuuuu;kamu
cm;cuma
bagi2;bagi-bagi
mb;mbak
rempong;repot
dg;dengan
waah;wah
sdh;sudah
skrg;sekarang
klo;kalo
psti;pasti
kerass;keras
gimn;bagaimana
kasi;kasih
bs;bisa
kren;keren
neh;nih
smogaaa;semoga
biza;bisa
sperti;seperti
kk;kakak
aamien;amien
lngsing;langsing
org;orang
yg;yang
ngmg;mengomong
ga;enggak
pake;pakai
emang;memang
jg;juga
ttep;tetap
wowoooww;wow
trun;turun
ky;kaya
k;kak
dr;dari
smnjak;semenjak
blom;belum
k;ke
smulla;semula
pdhall;padahal
blln;bulan
masi;masih
gile;gila
gw;gue
kl;kalo
sich;sih
pgn;pengin
senang2;senang-senang
jh;saja
seh;sih
nggak;enggak
kereeennnn;keren
donk;dong
bln;bulan
gmn;bagaimana
gilakkk;gila
gtu2;begitu-gitu
sehh;sih
kakk;kak
ajah;saja
cpet;cepat
bnget;banget
aq;aku
uda;sudah
nyobain;mencoba
dlm;dalam
wktu;waktu
hr;hari
gataunya;enggak taunya
gtau;enggak tau
gatau;enggak tau
fans2;fan-fan
gaharus;enggak harus
